title,content,summarization
"dabaco dbc thu hơn 2.000 tỷ đồng trong tháng 8, chuẩn bị tung vaccine dịch tả lợn ra thị trường","dabaco đánh giá trong những tháng đầu năm 2024, tình hình kinh tế - xã hội vẫn gặp rất nhiều khó khăn, cạnh tranh gay gắt giữa các nước lớn leo thang, kinh tế toàn cầu có tín hiệu phục hồi nhưng thiếu bền vững. bên cạnh đó, dịch bệnh bùng phát ở nhiều địa phương trong cả nước, nguồn cung nguyên liệu không ổn định, đứt gãy chuỗi cung ứng cũng tác động không nhỏ đến mục tiêu tăng trưởng chung của nền kinh tế, của ngành nông nghiệp nói chung và hoạt động kinh doanh của công ty nói riêng. tuy nhiên, công ty đã thực hiện đồng bộ các giải pháp sản xuất, thị trường, phát triển sản phẩm rà soát, cải tiến các chỉ tiêu kinh tế kỹ thuật, nâng cao năng suất, chất lượng sản phẩm tiết kiệm chi phí tích cực đẩy nhanh tiến độ các dự án đầu tư xây dựng dở dang như nhà máy ép dầu giai đoạn ii, đặc biệt hoàn thành việc cấp chứng nhận gmp-who cho nhà máy sản xuất vắc xin với trang thiết bị, công nghệ hiện đại bậc nhất hiện nay thực hiện hiệu quả quy trình chăn nuôi an toàn sinh học, thành công thử nghiệm vắc xin asf tả lợn châu phi tại các đơn vị chăn nuôi trong tập đoàn và hoàn thiện các bước cuối cùng để thương mại hóa vắc xin asf... nhờ vậy, dịch bệnh asf cơ bản được kiểm soát năng suất sinh sản đàn lợn nái được nâng cao, cá biệt có đơn vị đạt 33-35 con/nái/năm lai tạo, phát triển thành công giống gà mía nổi tiếng trên thị trường sản lượng tiêu thụ tacn và thức ăn thủy sản cũng đạt mức cao nhất kể từ đầu năm nhà máy dầu thực vật hoạt động hết công suất cung cấp đa dạng các sản phẩm ra thị trường và nguồn nguyên liệu đầu vào cho các nhà máy tacn của tập đoàn về tình hình kinh doanh, doanh thu tháng 8/2024 vượt mốc 2.024 tỷ đồng, tăng 11 so với tháng 7. tính chung doanh thu 2 tháng quý 3/2024 tăng 12 với 2 tháng liền kề trước đó và tăng 33 so với cùng kỳ năm ngoái. trong đó, lĩnh vực thức ăn chăn nuôi và chăn nuôi lợn tiếp tục là nhân tố chính đóng góp vào sự tăng trưởng này. cho cả năm 2024, dabaco đặt kế hoạch doanh thu đạt 25.380 tỷ đồng, tăng 14,4 so với cùng kỳ, lợi nhuận sau thuế dự kiến 729,8 tỷ đồng, tăng 28,19 lần so với thực hiện trong năm 2023. để thực hiện kế hoạch trên, dabaco chỉ đạo các đơn vị tập trung triển khai một số nhóm giải pháp trọng tâm sau.","Dabaco đánh giá tình hình kinh tế khó khăn trong năm 2024, với nhiều thách thức như cạnh tranh gay gắt, dịch bệnh, và đứt gãy chuỗi cung ứng. Tuy nhiên, công ty đã thực hiện các giải pháp sản xuất, thị trường, và đầu tư, đạt được kết quả khả quan như kiểm soát dịch bệnh ASF, nâng cao năng suất chăn nuôi, và tăng doanh thu đáng kể. Dabaco dự kiến đạt doanh thu 25.380 tỷ đồng và lợi nhuận sau thuế 729,8 tỷ đồng trong năm 2024, tăng trưởng mạnh so với năm trước. 
"
"digiworld dgw sắp chốt quyền trả cổ tức năm 2023 tổng tỷ lệ 35, dự chi gần trăm tỷ cho cổ đông ngay trong tháng 9","với hơn 167 triệu cổ phiếu đang lưu hành, dgw sẽ phải chi khoảng 84 tỷ đồng để trả cổ tức tiền mặt cho cổ đông, đồng thời phát hành thêm hơn 50 triệu cổ phiếu, qua đó nâng vốn điều lệ lên gần 2.200 tỷ đồng. về tình hình kinh doanh, quý 2/2024 công ty ghi nhận doanh thu thuần và lãi ròng lần lượt đạt 5.008 tỷ và 89 tỷ đồng, tăng khoảng 9 so với cùng kỳ năm trước. lũy kế 6 tháng đầu năm 2024, doanh thu thuần của dgw tăng 17 lên 9.993 tỷ. lãi ròng xấp xỉ 182 tỷ đồng, tăng 12 so với nửa đầu năm trước và hoàn thành 37 mục tiêu lợi nhuận cả năm. trong báo cáo mới đây, chứng khoán dsc cho rằng trong năm 2024, đặc biệt là giai đoạn nửa cuối năm, mảng ict sẽ có sự phục hồi rõ ràng hơn nhờ vào 1 chu kỳ thay thế sản phẩm thường sẽ diễn ra sau 2,5-3 năm kỷ lục doanh thu mảng ict diễn ra vào quý 4/2021, 2 sự ra mắt của một số sản phẩm công nghệ đời mới và 3 mùa tựu trường diễn ra sẽ kích thích nhu cầu mua sắm các thiết bị điện tử. trong thời gian vừa qua, thương vụ ma đáng chú ý nhất của digiworld chính là việc mua lại 75 công ty achison, doanh nghiệp chuyên cung cấp thiết bị bảo hộ lao động. hiện nay ngành thiết bị công nghiệp và bảo hộ lao động được đánh giá là có nhiều tiềm năng do việt nam đang là điểm đến hấp dẫn của dòng vốn đầu tư fdi. dsc kỳ vọng rằng với việc có chiến lược mở rộng danh mục các sản phẩm bảo hộ lao động của mình, achison có thể tiếp tục mở rộng thị phần từ đó đóng góp nhiều hơn trong cơ cấu doanh thu của digiworld. bên cạnh đó, trong quý 1/2024 vừa qua, digiworld còn công bố việc ma chuỗi vietmoney từ đó kỳ vọng sẽ giúp thúc đẩy khai thác tiềm năng từ các sản phẩm secondhand cũng như kích thích chi tiêu mua sắm của khách hàng. trên thị trường chứng khoán, cổ phiếu dgw kết phiên 4/9 đạt 61.300 đồng/cp.","Digiworld (DGW) dự kiến chi 84 tỷ đồng để trả cổ tức cho cổ đông và tăng vốn điều lệ lên gần 2.200 tỷ đồng. Doanh thu thuần và lợi nhuận ròng của công ty trong quý 2/2024 tăng mạnh so với cùng kỳ năm trước.  Digiworld kỳ vọng ngành thiết bị công nghiệp và bảo hộ lao động sẽ tăng trưởng mạnh do Việt Nam thu hút nhiều vốn đầu tư FDI, đồng thời dự đoán mảng ICT sẽ phục hồi mạnh mẽ trong nửa cuối năm 2024 nhờ vào chu kỳ thay thế sản phẩm.
"
diễn biến mới trong vụ cổ phiếu hbc của xây dựng hòa bình bị hủy niêm yết,"trước đó, hbc đã nhận quyết định bị hủy niêm yết bắt buộc trên hose từ ngày 6/9. ngày giao dịch cuối cùng là 5/9. nguyên nhân do xây dựng hòa bình có tổng lỗ lũy kế vượt quá số vốn điều lệ thực góp, căn cứ theo báo cáo tài chính kiểm toán năm 2023. ngay sau khi nhận án rời sàn, bên cạnh khẳng định không đồng ý với các căn cứ hose áp dụng để xem xét hủy niêm yết bắt buộc đối với cổ phiếu, xây dựng hòa bình còn cho biết sẽ tiến hành chuyển gần cổ phiếu sang giao dịch tại upcom cùng cam kết sẽ tiếp tục thực hiện nghiêm túc nghĩa vụ công bố thông tin theo quy định, đảm bảo tính minh bạch và bảo vệ quyền lợi của cổ đông. việc chuyển sàn giao dịch dự kiến hoàn tất trong tháng 8/2024. ban lãnh đạo công ty ý thức được các hệ lụy vô cùng nghiêm trọng của việc hủy bỏ niêm yết đối với cổ phiếu của công ty. điều này ảnh hưởng trực tiếp đến hơn 39.000 cổ đông và hàng ngàn người lao động đang phụ thuộc kinh tế vào công ty, đồng thời ảnh hưởng đến hơn 1.400 nhà cung cấp nhà thầu phụ với hằng trăm ngàn nguời lao động của các doanh nghiệp này, văn bản của hoà bình cho biết. trên thị trường, cổ phiếu hbc chốt phiên 15/8 đạt 4.700 đồng/cp, giảm hơn 35 kể từ thời điểm có quyết định hủy niêm yết. một trường hợp khác tương tự là hơn 1,1 tỷ cổ phiếu hng của ctcp nông nghiệp quốc tế hoàng anh gia lai hagl agrico cũng bị hủy niêm yết từ 6/9 do lỗ kiểm toán 3 năm liên tiếp trong giai đoạn 2021-2023. ban lãnh đạo hagl agrico cho rằng công ty sẽ tạo ra lợi nhuận trong các năm tiếp theo, từ đó từng bước giảm các khoản lỗ lũy kế trên báo cáo tài chính trong thời gian ngắn nhất. mặt khác, việc cổ phiếu bị hủy niêm yết cũng được chủ tịch hđqt trần bá dương nhấn mạnh là chấp nhận hủy niêm yết cổ phiếu để làm lại.","Công ty Xây dựng Hòa Bình (HBC) bị hủy niêm yết bắt buộc trên HoSE do lỗ lũy kế vượt quá vốn điều lệ, dẫn đến việc cổ phiếu HBC giảm hơn 35% kể từ khi có quyết định. HBC sẽ chuyển cổ phiếu sang UPCoM và cam kết đảm bảo tính minh bạch, bảo vệ quyền lợi của cổ đông. Ngoài ra, HAGL Agrico cũng bị hủy niêm yết do lỗ kiểm toán 3 năm liên tiếp, tuy nhiên công ty dự kiến sẽ tạo ra lợi nhuận trong các năm tiếp theo để khắc phục tình trạng lỗ lũy kế. 
"
dnse chiếm gần 30 thị phần tài khoản chứng khoán mở mới trong 6 tháng đầu năm,"luỹ kế 6 tháng đầu năm, dnse đạt doanh thu hoạt động 379,7 tỷ đồng, tăng 16 so với cùng kỳ. lợi nhuận trước thuế 130,5 tỷ đồng, tăng 16, lợi nhuận sau thuế 104,3 tỷ đồng, tăng 15 so với cùng kỳ. tính đến 30/6, tổng tài sản của dnse đạt 8.902 tỷ đồng, tăng 20 so đầu năm. về hoạt động mở rộng khách hàng, dnse tiếp tục chiếm ưu thế trên thị trường khi mở thêm hơn 213 nghìn tài khoản, chiếm 28,3 thị phần tài khoản chứng khoán mớ mới trong 6 tháng đầu năm. hiện công ty chứng khoán này quản lý hơn 775 nghìn tài khoản, tương đương hơn 1,5 tỷ chứng khoán, tổng tài sản đang quản lý aum đạt hơn 34.500 tỷ đồng. đặc biệt, thị phần chứng khoán phái sinh liên tục tăng trưởng ấn tượng, từ vị trí top 5 thị phần phái sinh trong quý i, tới quý ii và tính chung 6 tháng đầu năm, dnse đã thăng hạng lên top 4 thị phần môi giới phái sinh. động lực tăng trưởng từ hệ sinh thái sản phẩm công nghệ đặt ra kế hoạch kinh doanh nhiều thách thức năm 2024, trong nửa đầu năm, chứng khoán dnse đã tập trung đẩy mạnh khai thác hệ sinh thái sản phẩm công nghệ tiên phong và đưa ra nhiều hoạt động thúc đẩy doanh thu ở cả hai mảng cơ sở và phái sinh. đáng chú ý, dnse triển khai các gói vay margin cực kỳ phong phú, với lãi suất ở mức thấp bậc nhất thị trường, chỉ từ 5,99. bên cạnh đó là các gói margin miễn lãi với chính sách linh hoạt, thậm chí nhà đầu tư có thể tự đề xuất gói vay theo mong muốn của mình. nhờ việc đẩy mạnh nhiều chương trình ưu đãi cho vay ký quỹ, dư nợ cho vay ký quỹ của dnse tăng trưởng 40, đem lại doanh thu cho vay trong 6 tháng đầu năm 2024 tăng 11,5 so với cùng kỳ.","Doanh nghiệp chứng khoán DNSE đạt mức tăng trưởng ấn tượng trong 6 tháng đầu năm 2024 với doanh thu hoạt động tăng 16% và lợi nhuận sau thuế tăng 15%. DNSE ghi nhận sự tăng trưởng mạnh mẽ trong mảng mở rộng khách hàng và thị phần chứng khoán phái sinh, đồng thời đẩy mạnh hoạt động cho vay ký quỹ với lãi suất cạnh tranh, dẫn đến tăng trưởng doanh thu cho vay 11,5% so với cùng kỳ. 
"
"doanh nghiệp bất động sản báo lãi quý 2 tăng hơn 1.000 lần nhờ một dự án tại hạ long, cổ phiếu lập tức lên vùng đỉnh lịch sử","cụ thể, lideco ghi nhận doanh thu thuần đạt 841 tỷ đồng, tăng 1.624 so với cùng kỳ năm trước. chi phí giá vốn tăng ít hơn mức tăng doanh thu giúp biên lãi gộp được cải thiện mạnh từ 15 trong quý 2/2023 lên 60 trong quý 2/2024. lợi nhuận gộp cũng ghi nhận mức tăng chóng mặt 6.607, tương ứng gấp 67 lần thực hiện cùng kỳ năm ngoái với giá trị đạt 503 tỷ đồng. ngoài ra, doanh thu tài chính cũng tăng mạnh lên 8 tỷ đồng trong khi cùng kỳ chỉ đem lại hơn 12 triệu đồng. lideco không phát sinh chi phí tài chính trong quý 2/2024 do đã trả hết nợ vay. khấu trừ các khoản chi phí khác, lideco báo lãi sau thuế đạt gần 396 tỷ đồng trong quý 2/2024, tương ứng gấp 1.058 lần so với thực hiện củng kỳ năm trước. đây cũng mức lãi lớn nhất ghi nhận trong lịch sử hoạt động của nhà từ liêm. theo giải trình từ phía công ty, lợi nhuận quý 2/2024 tăng so với cùng kỳ là do lideco phản ánh doanh thu bán sản phẩm đã thu đủ tiền của dự án 23ha bãi muối, tỉnh quảng ninh nên lợi nhuận tăng cao. được biết, khu tổ hợp lideco bãi muối gồm 4 phân khu, trong đó khu đô thị lideco bãi muối có diện tích 23 ha, được quy hoạch và xây dựng đồng bộ như biệt thự liền kề, chung cư cao tầng, sân vui chơi, nhà trẻ, trường học, công viên cây xanhkhu biệt thự liền kề có diện tích 80-120m2/lô, cao tối đa 5 tầng và chung cư cao tầng 40-70m2/căn, mật độ xây dựng 48 tại trung tâm tp. hạ long. tính chung 6 tháng đầu năm, doanh nghiệp bất động sản này ghi nhận doanh thu thuần 878 tỷ đồng và lợi nhuận sau thuế 401 tỷ đồng, lần lượt cao gấp 7 lần và 145 lần so với cùng kỳ năm 2023. năm 2024, lideco đặt kế hoạch doanh thu 750 tỷ đồng và lợi nhuận sau thuế 256 tỷ đồng, giảm lần lượt 18 và 29 so với kết quả thực hiện năm 2023. như vậy, công ty đã vượt cả kế hoạch doanh thu và lợi nhuận đề ra sau 6 tháng.","Lideco đã ghi nhận mức tăng trưởng doanh thu và lợi nhuận đáng kể trong quý 2/2024, chủ yếu do phản ánh doanh thu bán sản phẩm đã thu đủ tiền của dự án 23ha bãi muối tại Quảng Ninh. Kết quả này giúp Lideco vượt cả kế hoạch doanh thu và lợi nhuận đề ra cho năm 2024 sau 6 tháng đầu năm. 
"
doanh nghiệp bất động sản của ông đặng thành tâm báo lãi bốc hơi 91 trong nửa đầu năm,"ngoài ra, doanh thu tài chính của kinh bắc ghi nhận 109 tỷ đồng và chi phí tài chính ghi nhận 55 tỷ đồng, lần lượt giảm 20 và 64 so với quý 2/2023. tương tự, các khoản chi phí bán hàng và quản lý doanh nghiệp được tiết giảm mạnh so với cùng kỳ. kbc ghi nhận lỗ 5 tỷ đồng từ công ty liên kết trong khi cùng kỳ lãi gần 6 tỷ đồng. kết quả, kbc báo lợi nhuận sau thuế đạt gần 268 tỷ đồng, giảm tới 74 so với thực hiện quý 2/2023. lãi thuộc về cổ đông công ty mẹ còn 237 tỷ đồng. tính chung 6 tháng đầu năm, doanh nghiệp bất động sản này ghi nhận 1.044 tỷ đồng doanh thu thuần, giảm 77 so với cùng kỳ. lãi sau thuế cũng sụt giảm tới 91 còn 191 tỷ đồng. như vậy, kbc mới hoàn thành được vỏn vẹn 5 kế hoạch lãi đề ra cho cả năm 2024 sau nửa năm kinh doanh. trên bảng cân đối tại ngày 30/6/2024, tổng tài sản của kbc ghi nhận 40.904 tỷ đồng, tăng vọt 7.470 tỷ tương đương 22 so với thời điểm đầu năm. trong đó, khoản tiền gửi tại ngân hàng có kỳ hạn tăng mạnh 5.700 tỷ đồng so với đầu năm, ghi nhận 5.708 tỷ đồng. danh mục chứng khoán kinh doanh ghi nhận giá gốc 1.862 tỷ đồng kbc đầu tư ngắn hạn vào công ty tnhh mtv khách sạn hoa sen 1.855 tỷ đồng và cổ phiếu của ctcp đầu tư và công nghiệp tân tạo mã ita hơn 7 tỷ đồng. kbc đang trích lập dự phòng giảm giá đầu tư tài chính ngắn hạn gần 6 tỷ đồng. danh mục hàng tồn kho cuối quý 2 có giá trị 12.887 tỷ đồng, tăng 5 so với đầu năm tập trung chính tại dự án khu công nghiệp và khu đô thị tràng cát gần 8.311 tỷ đồng, dự án khu đô thị phúc ninh gần 1.117 tỷ đồng, dự án khu công nghiệp và dân cư tân phú trung hơn 1.002 tỷ đồng.","Kết quả kinh doanh của KBC trong quý 2/2024 cho thấy lợi nhuận sau thuế giảm mạnh 74% so với quý 2/2023, đạt gần 268 tỷ đồng. Nguyên nhân chính là do doanh thu thuần giảm 77% và chi phí bán hàng, quản lý doanh nghiệp được tiết giảm mạnh. Mặc dù tổng tài sản của KBC tăng 22% so với đầu năm, đạt 40.904 tỷ đồng, nhưng lãi sau thuế của công ty chỉ đạt 5% kế hoạch cả năm 2024.
"
"doanh nghiệp bất động sản đem gần nửa tài sản đi đầu tư chứng khoán, lãi lớn với hpg, dgc nhưng lỗ nặng với cổ phiếu nvl","giá trị hợp lý của các khoản chứng khoán kinh doanh tại cùng thời điểm 30/6 là gần 615 tỷ đồng, chủ yếu nhờ lãi lớn với cổ phiếu hòa phát hpg, hóa chất đức giang dgc. ngược lại, ndn đang tạm lỗ với khoản đầu tư vào cổ phiếu novaland nvl khi phải trích lập dự phòng 14,5 tỷ tương đương khoảng 24 giá gốc khoản đầu tư. ngoài ra, doanh nghiệp này còn phải trích dự phòng 51,4 tỷ đồng cho các cổ phiếu khác. thời điểm ngày 30/6, tổng tài sản của ndn ở mức 1.341 tỷ đồng, tương đương với đầu năm. trong đó, tồn kho bất động sản chỉ ở mức 110 tỷ đồng, phần lớn tập trung tại dự án monarchy - block b. dự án monarchy được xây dựng trên khu đất 4 mặt tiền, phường an hải tây, quận sơn trà, tp. đà nẵng. về phía nguồn vốn, tổng nợ phải trả của ndn tại thời điểm cuối quý 2 ở mức 248 tỷ đồng, chủ yếu là khoản phải trả ngắn hạn cho các công ty chứng khoán, bao gồm chứng khoán yuanta việt nam 41 tỷ đồng, chứng khoán psi 20 tỷ đồng, chứng khoán vps 38 tỷ đồng, chứng khoán acb 10 tỷ đồng... về kết quả kinh doanh quý 2/2024, ndn ghi nhận doanh thu thuần đạt 9,5 tỷ đồng, giảm 90 so với cùng kỳ chủ yếu do giảm doanh thu từ chuyển nhượng bất động sản. ngược lại, doanh thu tài chính ghi nhận mức tăng 227 lên mức 43,5 tỷ đồng, chủ yếu nhờ lãi đầu tư chứng khoán. chi phí tài chính cũng tăng mạnh lên 33 tỷ đồng do không còn khoản hoàn nhập dự phòng giảm giá chứng khoán như cùng kỳ năm ngoái. sau khi trừ các chi phí, ndn lãi sau thuế gần 8 tỷ đồng, giảm 87 so với cùng kỳ 2023. lợi nhuận sau thuế lũy kế 6 tháng đầu năm đạt 40 tỷ đồng, giảm 76 so với nửa đầu năm ngoái. với kết quả đạt được, doanh nghiệp này đã thực hiện 32 kế hoạch doanh thu 75 tỷ đồng và 66 mục tiêu lợi nhuận sau thuế 61 tỷ đồng đề ra cho cả năm 2024. trên thị trường, cổ phiếu ndn đang giao dịch quanh mức 10.400 đồng/cp, thấp hơn khoảng 17 so với vùng đỉnh 2 năm nhưng vẫn cao hơn 7 so với đầu năm.","Công ty NDN ghi nhận lợi nhuận sau thuế gần 8 tỷ đồng trong quý 2/2024, giảm 87% so với cùng kỳ năm trước, do doanh thu chuyển nhượng bất động sản giảm mạnh. Tuy nhiên, doanh thu tài chính tăng 227% nhờ lãi đầu tư chứng khoán. NDN đã hoàn thành 32% kế hoạch doanh thu và 66% mục tiêu lợi nhuận sau thuế năm 2024.  Giá cổ phiếu NDN hiện đang giao dịch quanh mức 10.400 đồng/cp, thấp hơn 17% so với đỉnh 2 năm trước nhưng vẫn cao hơn 7% so với đầu năm. 
"
"doanh nghiệp chuyên cung cấp phụ tùng ô tô, xe máy cho honda, yamaha sắp chốt danh sách chia tiền cho cổ đông","theo tìm hiểu, công ty cổ phần xích líp đông anh được thành lập năm 1974, chính thức hoạt động dưới hình thức ctcp từ năm 2009. công ty đang hoạt động trong các lĩnh vực như sản xuất các cấu kiện, phụ tùng bằng kim loại, gia công cơ khí, sản xuất phụ tùng ô tô, xe máy, đáng chú ý, doanh nghiệp này là bạn hàng tin cậy của các công ty liên doanh có thương hiệu mạnh nước ngoài chuyên lắp ráp ô tô, xe máy như honda, yamaha, piaggo và nhiều thương hiệu nổi tiếng khác. về tình hình kinh doanh, năm 2023, dfc ghi nhận 1.202 tỷ đồng doanh thu thuần, giảm gần 15 so với cùng kỳ. dù vậy, lợi nhuận sau thuế vẫn đạt mức tăng trưởng 18 so với năm 2022 đem lại hơn 31 tỷ đồng. nguyên nhân lợi nhuận tăng là do chi phí đầu vào được tiết giảm so với năm 2022. tại đhcđ thường niên mới đây, dfc đã thông qua kế hoạch kinh doanh năm 2024 với tổng doanh thu toàn công ty dự kiến 1.130 tỷ đồng, lợi nhuận sau thuế 29,4 tỷ đồng. trên thị trường, cổ phiếu dfc thường xuyên trong trạng thái tắt thanh khoản với nhiều phiên không xuất hiện giao dịch. hiện, thị giá đang dừng ở mức 20.200 đồng/cp, tăng 18 so với hồi đầu năm.","Công ty cổ phần Xích Líp Đông Anh (DFC) được thành lập năm 1974, hoạt động trong lĩnh vực sản xuất phụ tùng kim loại cho các hãng xe nổi tiếng như Honda, Yamaha và Piaggio. Dù doanh thu năm 2023 giảm nhẹ, DFC vẫn đạt tăng trưởng lợi nhuận 18% nhờ tiết giảm chi phí, và dự kiến sẽ tiếp tục duy trì hoạt động kinh doanh ổn định với mục tiêu doanh thu 1.130 tỷ đồng và lợi nhuận sau thuế 29,4 tỷ đồng trong năm 2024. 
"
"doanh nghiệp chuyên sản xuất phụ tùng cho honda và yamaha đều đặn trả cổ tức tiền mặt, chuẩn bị chốt danh sách cổ đông nhận 3.700 đồng/cp","nhìn lại lịch sử, kể từ khi đưa cổ phiếu giao dịch trên upcom từ năm 2017, doanh nghiệp chưa năm nào quên trả cổ tức cho cổ đông với tỷ lệ trên 30 bằng tiền mặt. đỉnh cao là năm 2021 tỷ lệ cổ tức tiền mặt lên đến 45. tiền thân công ty là nhà máy phụ tùng ô tô số 1 được thành lập từ năm 1968, hiện nay ft1 có vốn điều lệ xấp xỉ 70,8 tỉ đồng, lĩnh vực kinh doanh chủ yếu là sản xuất vật tư, thiết bị, phụ tùng máy động lực và máy nông nghiệp. theo giới thiệu trên website, những khách hàng chính của ft1 là honda, yamaha, atsumitec, sumitomo heavy industries vietnam, schaeffler vietnam, piaggio vietnam... với tỷ lệ nắm giữ 55 vốn điều lệ của ft1, tổng công ty máy động lực và máy nông nghiệp việt nam veam có thể nhận về hơn 14 tỷ đồng trong đợt trả cổ tức này. veam có vốn điều lệ 13.288 tỷ đồng, phần vốn nhà nước chiếm 88,47 do bộ công thương quản lý. veam hoạt động trên 3 mảng kinh doanh chính cơ khí chế tạo máy động lực, máy nông nghiệp sản xuất, chế tạo lắp ráp ô tô, xe máy và công nghiệp phụ trợ. năm 2023, công ty đạt 910 tỷ đồng doanh thu, giảm nhẹ so với cùng kỳ. lợi nhuận sau thuế đạt 60 tỷ đồng, giảm 22 so với số lãi hơn 76 tỷ đồng đạt được năm 2022. đáng chú ý, chỉ số eps đạt 8.400 đồng - thuộc top cao đối với các doanh nghiệp trên sàn chứng khoán. trên thị trường, chốt phiên 1/8 cổ phiếu ft1 dừng ở mức 43.300 đồng/cp. tuy nhiên thanh khoản cuả mã này khá èo uột với khối lượng giao dịch chỉ đạt vài nghìn đơn vị mỗi phiên.","Công ty cổ phần Phụ tùng Ô tô số 1 (FT1) có lịch sử trả cổ tức cao, năm 2021 đạt tỷ lệ 45% bằng tiền mặt. Doanh nghiệp sản xuất vật tư, thiết bị, phụ tùng cho các tập đoàn lớn như Honda, Yamaha, hoạt động hiệu quả với lợi nhuận sau thuế năm 2023 đạt 60 tỷ đồng, EPS đạt 8.400 đồng, cao hơn nhiều so với các doanh nghiệp niêm yết khác.  Tuy nhiên, cổ phiếu FT1 giao dịch khá ảm đạm với thanh khoản thấp.
"
"doanh nghiệp có cổ phiếu đắt top đầu sàn chứng khoán báo lãi cao nhất 38 quý, thị giá lên sát đỉnh 4 năm","ngoài ra, doanh thu tài chính của wcs ghi nhận gần 3 tỷ đồng, giảm 11 so với cùng kỳ năm trước. chi phí quản lý doanh nghiệp tăng không đáng kể so với cùng kỳ, ghi nhận gần 4 tỷ đồng. doanh nghiệp không phát sinh chi phí tài chính và chi phí bán hàng. kết quả, lợi nhuận sau thuế của bến xe miền tây đạt hơn 20 tỷ đồng, tương ứng tăng 23 so với thực hiện cùng kỳ 2023. đây cũng là mức lãi theo quý cao nhất trong gần 10 năm mà wcs đạt được, kể từ quý 4/2014. lũy kế 6 tháng đầu năm, wcs ghi nhận hơn 78 tỷ đồng doanh thu thuần và hơn 39 tỷ đồng lãi sau thuế, lần lượt tăng 14 và 22 so với cùng kỳ tương ứng thực hiện được gần 50 mục tiêu doanh thu và 57 mục tiêu lợi nhuận năm. lãi cơ bản trên cổ phiếu eps đạt 13.650 đồng, nằm top đầu sàn chứng khoán. theo tìm hiểu, bến xe miền tây được xây dựng và đưa vào hoạt động năm 1973, sau năm 1975, nhà nước tiếp quản, bến xe tiếp tục hoạt động và trực thuộc sở giao thông vận tải thành phố. từ ngày 03/5/2006, bến xe miền tây chính thức hoạt động theo loại hình công ty cổ phần. ngành nghề kinh doanh khai thác và kinh doanh bến xe, kinh doanh dịch vụ phục vụ trong bên vận tải hành khách cho thuê mặt bằng và kiốt dịch vụ bốc xếp hàng hóa... wcs còn được biết đến với truyền thống chia cổ tức bằng tiền cao ngất ngưởng trên sàn chứng khoán. còn nhớ giai đoạn năm 2018 và năm 2019, doanh nghiệp bến xe này thậm chí đã trả cổ tức bằng tiền với tỷ lệ cao kỷ lục lên đến 400 và 516. gần đây nhất, wcs đã dốc hầu bao trả cổ tức năm 2023 cho cổ đông với tỷ lệ 160 1 cổ phiếu nhận về 1.600 đồng, vượt xa kế hoạch cổ tức không thấp hơn 20 đã thông qua hồi đầu năm. doanh nghiệp này đã tạm ứng cổ tức tiền mặt tỷ lệ 144 vào tháng 3 và hoàn tất thanh toán 16 còn lại trong ngày 21/6 vừa qua.","Trong quý 2 năm 2023, lợi nhuận sau thuế của Bến xe Miền Tây (WCS) tăng mạnh 23% so với cùng kỳ, đạt mức cao nhất trong gần 10 năm. Lũy kế 6 tháng đầu năm, doanh thu thuần và lợi nhuận sau thuế của WCS lần lượt tăng 14% và 22% so với cùng kỳ, vượt 50% mục tiêu doanh thu và 57% mục tiêu lợi nhuận năm. WCS nổi tiếng với việc chia cổ tức bằng tiền cao ngất ngưởng, gần đây nhất là trả cổ tức năm 2023 cho cổ đông với tỷ lệ 160%, vượt xa kế hoạch.
"
